symbol,side,entry,exit,qty,pnl_gross,fees,pnl_net,entry_time,exit_time,reason
LTC_USDT,SHORT,68.84,73.46107142857143,0.305055200464846,-1.4096818710052288,0.0147,-1.4243818710052287,2022-05-11 12:00:00,2022-05-11 13:00:00,SL_HIT
HBAR_USDT,SHORT,0.09335,0.10398607142857143,224.95982860203534,-2.392688805570433,0.0147,-2.407388805570433,2022-05-11 12:00:00,2022-05-11 13:00:00,SL_HIT
ADA_USDT,SHORT,0.5266,0.5085999999999999,39.87846562856058,0.7178123813140911,0.0147,0.703112381314091,2022-05-11 19:00:00,2022-05-11 21:00:00,SL_HIT
LTC_USDT,SHORT,65.96,58.816,0.3183747725894482,2.274469375379015,0.0147,2.259769375379015,2022-05-11 20:00:00,2022-05-12 07:00:00,SL_HIT
HBAR_USDT,SHORT,0.08441,0.07895400000000001,248.7856888994195,1.35737471863523,0.0147,1.3426747186352301,2022-05-11 20:00:00,2022-05-12 07:00:00,SL_HIT
DOGE_USDT,LONG,0.08876,0.09232,236.5930599369085,0.8422712933753927,0.0147,0.8275712933753927,2022-05-13 02:00:00,2022-05-13 04:00:00,SL_HIT
ADA_USDT,LONG,0.5253,0.5756199999999999,39.97715591090805,2.01165048543689,0.0147,1.9969504854368902,2022-05-13 02:00:00,2022-05-13 07:00:00,SL_HIT
LTC_USDT,LONG,69.55,71.734,0.301941049604601,0.6594392523364478,0.0147,0.6447392523364478,2022-05-13 03:00:00,2022-05-13 12:00:00,SL_HIT
ADA_USDT,SHORT,0.5088,0.49584,41.27358490566038,0.5349056603773596,0.0147,0.5202056603773596,2022-05-14 10:00:00,2022-05-14 14:00:00,SL_HIT
DOGE_USDT,SHORT,0.08476,0.08448,247.75837659273242,0.06937234544596568,0.0147,0.054672345445965685,2022-05-14 13:00:00,2022-05-14 15:00:00,SL_HIT
LTC_USDT,SHORT,65.77,64.88199999999999,0.31929451117530794,0.28353352592367514,0.014700000000000003,0.26883352592367515,2022-05-14 10:00:00,2022-05-14 16:00:00,SL_HIT
HBAR_USDT,SHORT,0.09314,0.0928,225.46703886622288,0.07665879321451735,0.0147,0.06195879321451735,2022-05-14 11:00:00,2022-05-14 16:00:00,SL_HIT
HBAR_USDT,LONG,0.10423,0.105806,201.47750167897917,0.31752854264606994,0.0147,0.30282854264606995,2022-05-15 16:00:00,2022-05-15 21:00:00,SL_HIT
DOGE_USDT,LONG,0.09085,0.092634,231.15024766097963,0.41237204182718623,0.0147,0.39767204182718624,2022-05-15 19:00:00,2022-05-16 00:00:00,SL_HIT
LTC_USDT,LONG,70.56,71.211,0.2976190476190476,0.1937499999999989,0.0147,0.1790499999999989,2022-05-15 20:00:00,2022-05-16 00:00:00,SL_HIT
ADA_USDT,LONG,0.5578,0.59436,37.64790247400502,1.376407314449625,0.0147,1.361707314449625,2022-05-15 11:00:00,2022-05-16 01:00:00,SL_HIT
DOGE_USDT,SHORT,0.08701,0.08682000000000001,241.3515687851971,0.04585679806918642,0.0147,0.03115679806918642,2022-05-16 06:00:00,2022-05-16 10:00:00,SL_HIT
HBAR_USDT,SHORT,0.09911,0.10380500000000001,211.88578347290888,-0.9948037534053082,0.0147,-1.0095037534053082,2022-05-16 06:00:00,2022-05-16 18:00:00,SL_HIT
LTC_USDT,SHORT,65.87,67.74928571428572,0.3188097768331562,-0.5991346591771671,0.0147,-0.6138346591771672,2022-05-16 06:00:00,2022-05-16 20:00:00,SL_HIT
HBAR_USDT,LONG,0.10608,0.10804,197.96380090497738,0.38800904977375633,0.0147,0.37330904977375634,2022-05-17 00:00:00,2022-05-17 07:00:00,SL_HIT
LTC_USDT,LONG,68.96,70.536,0.30452436194895594,0.4799303944315569,0.0147,0.4652303944315569,2022-05-17 01:00:00,2022-05-17 07:00:00,SL_HIT
HBAR_USDT,LONG,0.10947,0.10598785714285713,191.8333790079474,-0.6679912304741039,0.0147,-0.682691230474104,2022-05-17 23:00:00,2022-05-18 03:00:00,SL_HIT
LTC_USDT,SHORT,68.57,67.49,0.30625638034125713,0.3307568907685572,0.0147,0.3160568907685572,2022-05-18 13:00:00,2022-05-18 16:00:00,SL_HIT
HBAR_USDT,SHORT,0.09709,0.10124285714285713,216.29416005767845,-0.8982387475538152,0.0147,-0.9129387475538152,2022-05-19 01:00:00,2022-05-19 06:00:00,SL_HIT
LTC_USDT,LONG,69.91,71.598,0.3003862108425118,0.5070519239021607,0.0147,0.4923519239021607,2022-05-19 14:00:00,2022-05-19 16:00:00,SL_HIT
ADA_USDT,LONG,0.5395,0.5186821428571429,38.92493049119555,-0.8103336422613518,0.0147,-0.8250336422613519,2022-05-19 15:00:00,2022-05-20 14:00:00,SL_HIT
HBAR_USDT,LONG,0.10549,0.1014625,199.07100199071002,-0.8017584605175853,0.0147,-0.8164584605175853,2022-05-19 15:00:00,2022-05-20 14:00:00,SL_HIT
ADA_USDT,SHORT,0.5154,0.507,40.74505238649593,0.3422584400465643,0.0147,0.3275584400465643,2022-05-20 14:00:00,2022-05-20 17:00:00,SL_HIT
LTC_USDT,SHORT,68.28,67.573,0.30755711775043937,0.21744288224956304,0.0147,0.20274288224956305,2022-05-20 14:00:00,2022-05-20 17:00:00,SL_HIT
DOGE_USDT,SHORT,0.08454,0.083332,248.40312278211496,0.30007097232079505,0.0147,0.28537097232079506,2022-05-20 14:00:00,2022-05-20 17:00:00,SL_HIT
HBAR_USDT,SHORT,0.10035,0.09891,209.26756352765324,0.30134529147982,0.0147,0.28664529147982,2022-05-20 14:00:00,2022-05-20 17:00:00,SL_HIT
HBAR_USDT,LONG,0.10176,0.102408,206.36792452830187,0.13372641509433875,0.0147,0.11902641509433874,2022-05-21 15:00:00,2022-05-21 17:00:00,SL_HIT
LTC_USDT,LONG,70.02,71.7,0.2999143101970866,0.5038560411311075,0.0147,0.4891560411311075,2022-05-21 14:00:00,2022-05-22 11:00:00,SL_HIT
ADA_USDT,LONG,0.543,0.54405,38.674033149171265,0.04060773480662965,0.0147,0.025907734806629654,2022-05-22 09:00:00,2022-05-22 11:00:00,SL_HIT
DOGE_USDT,LONG,0.08635,0.08538571428571429,243.19629415170817,-0.23451071221771735,0.0147,-0.24921071221771735,2022-05-22 09:00:00,2022-05-22 11:00:00,SL_HIT
HBAR_USDT,LONG,0.10388,0.10425,202.15633423180594,0.07479784366576725,0.0147,0.06009784366576725,2022-05-22 09:00:00,2022-05-22 13:00:00,SL_HIT
HBAR_USDT,LONG,0.1051,0.10272892857142857,199.80970504281638,-0.4737630827783068,0.0147,-0.4884630827783068,2022-05-23 00:00:00,2022-05-23 02:00:00,SL_HIT
DOGE_USDT,LONG,0.08669,0.087481,242.2424731802976,0.1916137962856154,0.0147,0.1769137962856154,2022-05-23 06:00:00,2022-05-23 08:00:00,SL_HIT
ADA_USDT,LONG,0.5496,0.55115,38.209606986899566,0.059224890829696286,0.0147,0.04452489082969629,2022-05-23 07:00:00,2022-05-23 17:00:00,SL_HIT
HBAR_USDT,SHORT,0.09948,0.09881999999999999,211.09770808202654,0.13932448733413916,0.0147,0.12462448733413915,2022-05-23 19:00:00,2022-05-24 00:00:00,SL_HIT
ADA_USDT,SHORT,0.5175,0.51474,40.57971014492754,0.11199999999999939,0.0147,0.09729999999999939,2022-05-23 19:00:00,2022-05-24 01:00:00,SL_HIT
DOGE_USDT,SHORT,0.08367,0.08346,250.9860164933668,0.05270706346360401,0.0147,0.03800706346360401,2022-05-23 19:00:00,2022-05-24 01:00:00,SL_HIT
LTC_USDT,SHORT,68.74,68.11699999999999,0.3054989816700611,0.1903258655804495,0.0147,0.17562586558044951,2022-05-23 19:00:00,2022-05-24 15:00:00,SL_HIT
ADA_USDT,SHORT,0.4973,0.5079607142857143,42.22803136939473,-0.450180977277298,0.0147,-0.464880977277298,2022-05-24 13:00:00,2022-05-24 15:00:00,SL_HIT
DOGE_USDT,SHORT,0.08124,0.0826125,258.493353028065,-0.35478212703101886,0.0147,-0.36948212703101885,2022-05-24 13:00:00,2022-05-24 15:00:00,SL_HIT
HBAR_USDT,SHORT,0.09401,0.09679892857142856,223.38049143708116,-0.6229922348686301,0.0147,-0.6376922348686301,2022-05-24 13:00:00,2022-05-24 15:00:00,SL_HIT
LTC_USDT,LONG,70.49,71.155,0.29791459781529295,0.19811320754717168,0.0147,0.1834132075471717,2022-05-24 21:00:00,2022-05-25 03:00:00,SL_HIT
HBAR_USDT,LONG,0.10055,0.09719535714285714,208.851317752362,-0.7006215813028354,0.0147,-0.7153215813028354,2022-05-25 02:00:00,2022-05-25 07:00:00,SL_HIT
ADA_USDT,LONG,0.5299,0.5148357142857143,39.63011889035667,-0.596999433855446,0.0147,-0.611699433855446,2022-05-25 02:00:00,2022-05-25 10:00:00,SL_HIT
DOGE_USDT,LONG,0.08419,0.08237928571428571,249.4357999762442,-0.45165696638555763,0.0147,-0.4663569663855576,2022-05-25 02:00:00,2022-05-25 11:00:00,SL_HIT
ADA_USDT,SHORT,0.5028,0.48808,41.766109785202865,0.6147971360381866,0.0147,0.6000971360381866,2022-05-26 05:00:00,2022-05-26 09:00:00,SL_HIT
HBAR_USDT,SHORT,0.09406,0.09114,223.26174782054008,0.6519243036359783,0.0147,0.6372243036359783,2022-05-26 05:00:00,2022-05-26 13:00:00,SL_HIT
DOGE_USDT,SHORT,0.08062,0.078188,260.48127015628876,0.6334904490200952,0.0147,0.6187904490200952,2022-05-26 05:00:00,2022-05-26 14:00:00,SL_HIT
HBAR_USDT,SHORT,0.08668,0.08833964285714285,242.27041993539459,-0.4020823719427787,0.0147,-0.4167823719427787,2022-05-29 02:00:00,2022-05-29 08:00:00,SL_HIT
DOGE_USDT,SHORT,0.08021,0.08152785714285714,261.81274155342226,-0.34503179154718644,0.0147,-0.35973179154718643,2022-05-29 02:00:00,2022-05-29 10:00:00,SL_HIT
ADA_USDT,LONG,0.471,0.4725,44.5859872611465,0.06687898089171981,0.0147,0.052178980891719816,2022-05-29 11:00:00,2022-05-29 15:00:00,SL_HIT
